,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_pvalue,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_pvalue_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_pvalue,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_pvalue_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_pvalue,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_pvalue_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_pvalue,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_pvalue_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_pvalue,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_pvalue_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_pvalue,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_pvalue_within_compound_sentences
0,roberta-base,1,0.06489793066326376,0.0,,,0.3499695429146874,0.0,0.3451681767609016,0.0,-0.023413046856642673,3.761973137239748e-110,0.17172870228948958,0.0,0.3710024541630079,0.0,0.46416577649784924,0.0,0.4079998017306847,0.0,0.5182111299680278,0.0,0.6097074401028202,0.0,0.6091766702301143,0.0
1,roberta-base,2,0.0644801618242198,0.0,,,0.33489472043049395,0.0,0.32620112186189376,0.0,-0.004873259213928101,3.4602449182928485e-06,0.15658299344051319,0.0,0.3719941352679611,0.0,0.4339976554562562,0.0,0.40509390332666567,0.0,0.4865746788546083,0.0,0.5582326685766584,0.0,0.5796190275606297,0.0
2,roberta-base,3,0.06532853663692614,0.0,,,0.25825820270130373,0.0,0.24819626040758436,0.0,0.01643784329856209,3.03130461669161e-55,0.11329312003734013,1.2461342873072289e-279,0.31125148924100837,0.0,0.3237784309481069,0.0,0.32913918454503305,0.0,0.3567893234762071,0.0,0.4339777972827915,0.0,0.48271050970686336,0.0
3,roberta-base,4,0.06536590026977268,0.0,,,0.1883803087889498,0.0,0.18158456437954962,0.0,0.040860081512911255,0.0,0.10127032847364129,7.356147139699639e-224,0.2586256964384946,0.0,0.2433837469899816,0.0,0.2671684490109299,0.0,0.2661671400404444,0.0,0.32966589923941786,0.0,0.4041223559490826,0.0
4,roberta-base,5,0.06533414747276804,0.0,,,0.1705147786444511,0.0,0.15606079434815137,0.0,0.052408258574982734,0.0,0.09645897396599849,2.7386938578936764e-203,0.24212771086181983,0.0,0.21926686615218566,0.0,0.24898821654331582,0.0,0.2457287630938853,0.0,0.2905179782189522,0.0,0.3802377444371284,0.0
5,roberta-base,6,0.0649019678533315,0.0,,,0.14985941605083158,0.0,0.14299135946824398,0.0,0.05800646647027252,0.0,0.09573070877930906,2.9119240601948313e-200,0.22491967501612875,0.0,0.21000751376248805,0.0,0.23110143298883828,0.0,0.23474565576588524,0.0,0.25897792053876306,0.0,0.3601510405298414,0.0
6,roberta-base,7,0.06492652112921497,0.0,,,0.1708135828103366,0.0,0.12278281268306161,0.0,0.033431231061001494,1.7662580502444602e-222,0.06845841085684504,2.1556356384039613e-103,0.20675376166760756,0.0,0.1720551005350725,0.0,0.21288311147285655,0.0,0.18869929109540426,0.0,0.2558488174910396,0.0,0.31371112126044665,0.0
7,roberta-base,8,0.06450611083953701,0.0,,,0.15351141706732552,0.0,0.09578364216964329,2.3280621157426063e-200,0.022925488760379184,1.0833765622761148e-105,0.06216637639888076,1.345321851263594e-85,0.1709420237820367,0.0,0.14219751774714448,0.0,0.17372380693798808,0.0,0.15798530996653462,0.0,0.22763293268725265,0.0,0.28976754810149574,0.0
8,roberta-base,9,0.06394672451851607,0.0,,,0.14105002735298947,0.0,0.11813740784905422,1.1117590679687731e-303,0.06685373691441653,0.0,0.09020676948380789,4.745010243045655e-178,0.22037197190326413,0.0,0.1947976774012757,0.0,0.22365612524865353,0.0,0.2116888090702925,0.0,0.21992067816684685,0.0,0.32249725777881033,0.0
9,roberta-base,10,0.06406343437919748,0.0,,,0.10755173313268014,0.0,0.0986427409923057,2.2600006265209593e-212,0.09332784492736033,0.0,0.08517277855203687,5.909379932571994e-159,0.21101027698519453,0.0,0.1660933838821742,0.0,0.21229780414297042,0.0,0.18069855654112843,0.0,0.18854643353038553,0.0,0.28035609000787537,0.0
10,roberta-base,11,0.06534599896957871,0.0,,,0.11984275561610187,0.0,0.09422880190208224,5.647673762180136e-194,0.07311615982464272,0.0,0.08277811042851381,2.960952267245305e-150,0.19056506478238447,0.0,0.1463970990105048,0.0,0.1919654594046638,0.0,0.1564077357693484,0.0,0.2129950873102043,0.0,0.2606371099075933,0.0
11,roberta-base,12,0.06477804159793789,0.0,,,0.08376799743951373,0.0,0.1368925738884372,0.0,0.1278795662955854,0.0,0.09938279345344618,1.1372989361847921e-215,0.23109572056727903,0.0,0.21511256751039445,0.0,0.2307146869299749,0.0,0.224703155200812,0.0,0.16322108245753206,0.0,0.30391272959557214,0.0
12,bert-base-uncased,1,0.06603921473480237,0.0,,,0.3038011923556938,0.0,0.34256287403519997,0.0,-0.02445798394560778,5.049755598855247e-120,0.18023393650468922,0.0,0.3465410768482438,0.0,0.47294424696071763,0.0,0.3757009269570558,0.0,0.5235555277681165,0.0,0.6199331339396265,0.0,0.6213830714670434,0.0
13,bert-base-uncased,2,0.0658870659301651,0.0,,,0.30603265174793093,0.0,0.3380585654505397,0.0,-0.034678058354417764,3.189654399663027e-239,0.166354315699242,0.0,0.33396842751729083,0.0,0.4562502730774598,0.0,0.36245351220102917,0.0,0.5034945971529466,0.0,0.6170737951622298,0.0,0.6153583067420861,0.0
14,bert-base-uncased,3,0.06559323838420293,0.0,,,0.31863314676868826,0.0,0.334986231093449,0.0,-0.039643753414518,0.0,0.15498260322001536,0.0,0.3336627840446851,0.0,0.4432101396928188,0.0,0.36297430354076543,0.0,0.49127265100906825,0.0,0.6038118286399712,0.0,0.6017248228574622,0.0
15,bert-base-uncased,4,0.06540826861068105,0.0,,,0.32133580252494887,0.0,0.30718946437196276,0.0,-0.05190073454667593,0.0,0.14089940564742479,0.0,0.31105549278526634,0.0,0.413265478631552,0.0,0.337821899778497,0.0,0.45786090748641256,0.0,0.5603259260410841,0.0,0.5879362867442385,0.0
16,bert-base-uncased,5,0.06558466549944403,0.0,,,0.28191981873343186,0.0,0.2332918167815876,0.0,-0.0635322246599199,0.0,0.1064625936815027,3.517991456504955e-247,0.2433073972055216,0.0,0.3185538665087907,0.0,0.26246552041113036,0.0,0.35382156300608997,0.0,0.49192578867385156,0.0,0.49269112766125545,0.0
17,bert-base-uncased,6,0.06489090706542697,0.0,,,0.2635758434278434,0.0,0.21464206612120143,0.0,-0.04435201185705313,0.0,0.1052186841479195,1.7343563786620027e-241,0.24071841575315525,0.0,0.295156649051529,0.0,0.2557805883511258,0.0,0.32999311152875566,0.0,0.4271461991619963,0.0,0.46057398674158573,0.0
18,bert-base-uncased,7,0.06470461674998855,0.0,,,0.2529879863772495,0.0,0.20201612211536746,0.0,-0.02960912824105567,5.764712912012004e-175,0.08909963877922057,9.325595243960405e-174,0.2354784193490702,0.0,0.2688789945990448,0.0,0.24709318640602115,0.0,0.30354896125490066,0.0,0.38430446183188194,0.0,0.43308801175118944,0.0
19,bert-base-uncased,8,0.06450873673251548,0.0,,,0.2092164149483608,0.0,0.1661512643240072,0.0,0.009632642394634993,4.541819754517937e-20,0.07677213708402203,1.5961433131101415e-129,0.21755164842924835,0.0,0.23016111752252008,0.0,0.22481986517779587,0.0,0.25552336488337984,0.0,0.30727226988297557,0.0,0.3812428864028195,0.0
20,bert-base-uncased,9,0.06417313787801199,0.0,,,0.1471123632210833,0.0,0.1350354091354625,0.0,0.0434326992541736,0.0,0.07115236066515956,1.5586126826648971e-111,0.19908703604330816,0.0,0.20312482120541955,0.0,0.2010645655307958,0.0,0.2206506662868115,0.0,0.22515285470367433,0.0,0.33963161580266277,0.0
21,bert-base-uncased,10,0.06540319222746348,0.0,,,0.0828450849764911,0.0,0.055748180607529264,3.670601207697197e-69,0.060388473059012224,0.0,0.03795770750867932,4.99677218819113e-33,0.12628842523366476,0.0,0.0973159436913832,1.2765679192758186e-207,0.12382104215286747,0.0,0.10253466803566805,3.798622088399993e-228,0.16682169602010366,0.0,0.23904722603909953,0.0
22,bert-base-uncased,11,0.06577677977155169,0.0,,,0.046482699130951294,0.0,0.028646807095634896,1.6804738339737884e-19,0.05472614178898657,0.0,0.012927001521916564,4.55938016020234e-05,0.08406307455875806,0.0,0.05339218265652602,7.460171794796602e-64,0.08057199969286503,0.0,0.057290125394129365,1.4072356520885923e-72,0.1317150393297776,0.0,0.19915621369051917,0.0
23,bert-base-uncased,12,0.0658567866376527,0.0,,,0.11004781017110221,0.0,0.07013505822934143,2.3397991752384013e-108,0.00061225215949715,0.5598092143956543,0.030450608400009606,7.688037154046367e-22,0.09542362771015081,0.0,0.08955738190369619,3.746098301628681e-176,0.09911051240674226,0.0,0.10568190344164594,3.1001242174572616e-242,0.23567796244730688,0.0,0.24404278290116652,0.0
24,distilroberta,1,0.06419693969886772,0.0,,,0.34233709914986665,0.0,0.34920864805887025,0.0,0.002998823424872788,0.004288022327499395,0.1695539683854418,0.0,0.39703072224154945,0.0,0.4670059193976779,0.0,0.4340083860762971,0.0,0.5256142329592506,0.0,0.5943572545576529,0.0,0.6092045422855715,0.0
25,distilroberta,2,0.06515760715957189,0.0,,,0.23237440232952075,0.0,0.26859791474843636,0.0,0.06249919647945412,0.0,0.13853500662287155,0.0,0.3554615997417454,0.0,0.37534224678270417,0.0,0.3705654692725024,0.0,0.4143728413010055,0.0,0.42157007205007063,0.0,0.5258255667876985,0.0
26,distilroberta,3,0.06488468709519131,0.0,,,0.1737240703774736,0.0,0.21292963484193136,0.0,0.08892492133138376,0.0,0.1259513663739524,0.0,0.31370215416905695,0.0,0.31224700582625964,0.0,0.3198474052093007,0.0,0.3448282929537225,0.0,0.31383291139986647,0.0,0.4583055144311877,0.0
27,distilroberta,4,0.06429415799416399,0.0,,,0.11029723917652383,0.0,0.15080423762704112,0.0,0.12699315512339268,0.0,0.10893716012748021,1.0535893102602196e-258,0.26786927483735934,0.0,0.24469071485555152,0.0,0.26735700689936315,0.0,0.27290571476733705,0.0,0.21398371293542848,0.0,0.37887415542946584,0.0
28,distilroberta,5,0.06514376127766235,0.0,,,0.11402833368499771,0.0,0.18092804638500554,0.0,0.13295900605415312,0.0,0.12593404742552458,0.0,0.27790738788779307,0.0,0.27270386856703044,0.0,0.2784816255579991,0.0,0.3009217928449327,0.0,0.22167989239541988,0.0,0.39395234284387715,0.0
29,distilroberta,6,0.0656646163866994,0.0,,,0.09488468310159894,0.0,0.17919578171209005,0.0,0.14232558147406857,0.0,0.12110930608786288,0.0,0.285308386607241,0.0,0.2732729944228138,0.0,0.2851291573444848,0.0,0.2929606855238026,0.0,0.21529087301265748,0.0,0.39607682345453193,0.0
30,xlnet-base-cased,1,0.06562527194099028,0.0,,,0.3208709362001265,0.0,0.3495832240522654,0.0,-0.027874094866303586,2.7074082458088885e-155,0.16262844220909325,0.0,0.3684098436680414,0.0,0.4625071045407705,0.0,0.39811934666367327,0.0,0.508311487175912,0.0,0.6014066590289545,0.0,0.5993025053916424,0.0
31,xlnet-base-cased,2,0.06244183459288854,0.0,,,0.33275348575797253,0.0,0.35973373528375535,0.0,0.03581011616945197,5.910897768905432e-255,0.17076446793280844,0.0,0.4470230766908301,0.0,0.4625088860144467,0.0,0.4836036571711976,0.0,0.5111380878098907,0.0,0.5129022684250728,0.0,0.5508773663594573,0.0
32,xlnet-base-cased,3,0.06270779870276663,0.0,,,0.3294194684912064,0.0,0.340314874996151,0.0,0.035884387889885606,5.2707715516811347e-256,0.17127180134782308,0.0,0.4291408454459736,0.0,0.4451007731185191,0.0,0.465953576882356,0.0,0.4912336125279793,0.0,0.47993047870135436,0.0,0.5393611226350087,0.0
33,xlnet-base-cased,4,0.060793357376937335,0.0,,,0.2717099709669066,0.0,0.310862864582993,0.0,0.10839400256163713,0.0,0.1743157818067421,0.0,0.42251403389734105,0.0,0.4235299300718301,0.0,0.4561477943160644,0.0,0.46807183735575575,0.0,0.3693665210773737,0.0,0.5172847942415554,0.0
34,xlnet-base-cased,5,0.05704563999959244,0.0,,,0.27997967637430415,0.0,0.28791161616653027,0.0,0.09312568449363016,0.0,0.17579362133734686,0.0,0.3838578132210361,0.0,0.4012929718241751,0.0,0.4201395704033736,0.0,0.4389269407399771,0.0,0.3311014831412776,0.0,0.4884264068766255,0.0
35,xlnet-base-cased,6,0.05238930798903486,0.0,,,0.28455480642420866,0.0,0.29587065864101075,0.0,0.0984633192050488,0.0,0.16372065770549254,0.0,0.3784087220540864,0.0,0.40256679948078583,0.0,0.41798430043723606,0.0,0.443476300220829,0.0,0.29939259460407813,0.0,0.4812870303814064,0.0
36,xlnet-base-cased,7,0.04886265886440291,0.0,,,0.29193651161957657,0.0,0.3088001816239651,0.0,0.095590141482139,0.0,0.16580232479680543,0.0,0.39067196504861684,0.0,0.4155850333354883,0.0,0.43435376662401703,0.0,0.45832921252685044,0.0,0.3048200878478065,0.0,0.48796779264676615,0.0
37,xlnet-base-cased,8,0.04697473732144901,3.731299988934798e-293,,,0.27792073456434446,0.0,0.3100271206047488,0.0,0.08979674907383356,0.0,0.15883508371171182,0.0,0.37384636826727685,0.0,0.4104308620989972,0.0,0.4137820302554524,0.0,0.454431095205894,0.0,0.2930536255741941,0.0,0.48177598848214354,0.0
38,xlnet-base-cased,9,0.044361725657905214,1.1098197521189113e-261,,,0.28970128937708084,0.0,0.30932506816841315,0.0,0.07621079909197181,0.0,0.15780206833118537,0.0,0.3608624403488871,0.0,0.41201208293846187,0.0,0.4010189886067827,0.0,0.4556747545548241,0.0,0.2922052105104401,0.0,0.47636799241359873,0.0
39,xlnet-base-cased,10,0.047661586015640495,1.0009837601022844e-301,,,0.2627742437187065,0.0,0.30895380275057643,0.0,0.09299645158941242,0.0,0.15733105543119433,0.0,0.36575190899165744,0.0,0.4108961506327843,0.0,0.4027451066422957,0.0,0.4510858843856022,0.0,0.2832301928456086,0.0,0.4805393350512464,0.0
40,xlnet-base-cased,11,0.052350332928242885,0.0,,,0.22135535751014632,0.0,0.286625778198919,0.0,0.11165588461251989,0.0,0.15949428944131147,0.0,0.35068869544182035,0.0,0.38899343963413907,0.0,0.38025452400528176,0.0,0.42403045877236145,0.0,0.25396477383593086,0.0,0.46690259783594823,0.0
41,xlnet-base-cased,12,0.050669577999878465,0.0,,,0.21130593076909132,0.0,0.3042460520835183,0.0,0.12171534776618466,0.0,0.1635827951902719,0.0,0.3384790538464441,0.0,0.4022037887297497,0.0,0.36944409086896923,0.0,0.43802687146508246,0.0,0.24820745604205052,0.0,0.45842998018112113,0.0
42,xlm-mlm-xnli15-1024,1,0.05941421660533595,0.0,,,0.3024712069829896,0.0,0.32098792726786246,0.0,-0.04735175578835476,0.0,0.1605846300203237,0.0,0.31016595883746695,0.0,0.4251010798867079,0.0,0.3405046619245448,0.0,0.48431740145953295,0.0,0.4367968963937329,0.0,0.4793638665092125,0.0
43,xlm-mlm-xnli15-1024,2,0.0545198359769448,0.0,,,0.2461807283556479,0.0,0.26152046531890866,0.0,0.015370318990209943,1.5816553374370593e-48,0.13978439067485088,0.0,0.2892872277501006,0.0,0.34570373527171383,0.0,0.31436950383830753,0.0,0.39627272630291516,0.0,0.31063067800137306,0.0,0.40847131930544006,0.0
44,xlm-mlm-xnli15-1024,3,0.0517492436635226,0.0,,,0.1985867770398194,0.0,0.23492842746385095,0.0,0.039571840681010884,0.0,0.1350259965740417,0.0,0.2706102336562949,0.0,0.3126336016092645,0.0,0.28902783274598315,0.0,0.3547879985025929,0.0,0.26734724827736533,0.0,0.36370180437564165,0.0
45,xlm-mlm-xnli15-1024,4,0.04704883780407268,4.4989965585082074e-294,,,0.19409435118424673,0.0,0.23741601437909216,0.0,0.04451979676902474,0.0,0.13610271395524481,0.0,0.2617239411981142,0.0,0.31225726079650107,0.0,0.2796881770226603,0.0,0.35232061298017026,0.0,0.243952890742144,0.0,0.3630751663548432,0.0
46,xlm-mlm-xnli15-1024,5,0.04395365885527954,6.281355869247812e-257,,,0.16808019442266572,0.0,0.22358733145932932,0.0,0.04281326290915835,0.0,0.12063924667150028,0.0,0.22867228629404918,0.0,0.2843104494846284,0.0,0.24292769672171177,0.0,0.32091813354162807,0.0,0.20114295627702444,0.0,0.3313490296469472,0.0
47,xlm-mlm-xnli15-1024,6,0.04130955831750738,3.40171092711162e-227,,,0.15811233772385683,0.0,0.21826321254428532,0.0,0.052561449694354286,0.0,0.11365281772994239,2.142289426876625e-281,0.22668382663505623,0.0,0.2810843686074509,0.0,0.24151132792238167,0.0,0.31645455101572395,0.0,0.17440503401017834,0.0,0.32374915374003566,0.0
48,xlm-mlm-xnli15-1024,7,0.04055854595461171,4.378954902443435e-219,,,0.17477811054638556,0.0,0.22899689608906007,0.0,0.04650735795273652,0.0,0.11513552082829903,9.94796253277263e-289,0.23574008506260696,0.0,0.2948377852575861,0.0,0.252756082074015,0.0,0.33113777211886913,0.0,0.2005696144724786,0.0,0.3353949917839828,0.0
49,xlm-mlm-xnli15-1024,8,0.040594310264701436,1.8136076900743203e-219,,,0.1819263637524202,0.0,0.23574850031566216,0.0,0.05660627885122105,0.0,0.12436330734088481,0.0,0.25435219575986606,0.0,0.311996423858933,0.0,0.274603762448124,0.0,0.3484294361015486,0.0,0.2095859972590779,0.0,0.3515747677030175,0.0
50,xlm-mlm-xnli15-1024,9,0.03835150260724421,4.1147811085848494e-196,,,0.16795061770775394,0.0,0.2229955841140744,0.0,0.056957558519515436,0.0,0.12256853065342717,0.0,0.23631034349404706,0.0,0.3004462762685069,0.0,0.255701114368508,0.0,0.3363306597010977,0.0,0.18317886989626803,0.0,0.33815757263915575,0.0
51,xlm-mlm-xnli15-1024,10,0.031492005578772006,6.751486977975239e-133,,,0.1158978688488747,0.0,0.18860358976559558,0.0,0.06650523779146991,0.0,0.11502398527805492,3.56998969620071e-288,0.19087143376600432,0.0,0.25587914331334205,0.0,0.20422231021404857,0.0,0.28198972296519215,0.0,0.1199122821778335,0.0,0.27868216586675515,0.0
52,xlm-mlm-xnli15-1024,11,0.026681834441131324,5.938784848922934e-96,,,0.08338655077114937,0.0,0.16938535196001936,0.0,0.07399812013641127,0.0,0.12079106690504678,0.0,0.1661810917234397,0.0,0.2405038438370391,0.0,0.1772391245659858,0.0,0.26187384148825876,0.0,0.09328937928204854,0.0,0.25348034320654,0.0
53,xlm-mlm-xnli15-1024,12,0.025703499590912005,3.4921398471436994e-89,,,0.07744270527686933,0.0,0.15912204869781907,0.0,0.07207658276231413,0.0,0.1161369190122045,9.802395793708508e-294,0.1561073638463967,0.0,0.22995810949980738,0.0,0.16508221119111768,0.0,0.24756548062811687,0.0,0.07964482037065126,0.0,0.2401697404597885,0.0
54,bert-base-japanese,1,0.06510838175903318,0.0,,,0.40330215535323,0.0,0.39104615088613387,0.0,-0.1329487825105889,0.0,0.15525655148579606,0.0,0.20538997441113946,0.0,0.4002486503615794,0.0,0.22074173386466736,0.0,0.41619072077881286,0.0,0.33805693850536533,0.0,0.3456169766478479,0.0
55,bert-base-japanese,2,0.06487123847630588,0.0,,,0.3922080446699364,0.0,0.3677417109507219,0.0,-0.13655248519062688,0.0,0.13587479731505647,0.0,0.18682106105500165,0.0,0.36088124518354736,0.0,0.20140673826443553,0.0,0.37440210046634487,0.0,0.32760074360032804,0.0,0.31730603574660515,0.0
56,bert-base-japanese,3,0.06479476992937971,0.0,,,0.3820198515463478,0.0,0.356249633061726,0.0,-0.1376448688997717,0.0,0.13782269626202384,0.0,0.18477098971635295,0.0,0.35354787777518243,0.0,0.20011392619592,0.0,0.3643254402256224,0.0,0.33494801257768075,0.0,0.30501581351869594,0.0
57,bert-base-japanese,4,0.06415423227309855,0.0,,,0.38689267786544657,0.0,0.3515951942842455,0.0,-0.13371252971813558,0.0,0.1299320102890019,0.0,0.19138098726590136,0.0,0.3500306629114861,0.0,0.2076586154613123,0.0,0.3631870730533991,0.0,0.33912470472825895,0.0,0.3081372431107037,0.0
58,bert-base-japanese,5,0.06397450541891399,0.0,,,0.38949133786255025,0.0,0.3433806162578498,0.0,-0.13392536344839834,0.0,0.1347502735467173,0.0,0.18244160617025082,0.0,0.3352923692363158,0.0,0.20014458229278861,0.0,0.34978691749913443,0.0,0.3360788889668772,0.0,0.2965075563819979,0.0
59,bert-base-japanese,6,0.06380814941836917,0.0,,,0.3909691864243392,0.0,0.32858016718877303,0.0,-0.135674584020327,0.0,0.1307702045262085,0.0,0.16716984410502786,0.0,0.3094980679805416,0.0,0.18466526672930034,0.0,0.32368675314967393,0.0,0.3231766241223934,0.0,0.26955705456434204,0.0
60,bert-base-japanese,7,0.06346816269863302,0.0,,,0.3981902876962202,0.0,0.3243913552524476,0.0,-0.13573674590337778,0.0,0.13987284631255908,0.0,0.16417401078548968,0.0,0.30964913534875405,0.0,0.1833849901442278,0.0,0.32360293736198703,0.0,0.32274158060392955,0.0,0.2687512546687992,0.0
61,bert-base-japanese,8,0.06292457409382568,0.0,,,0.413160149828498,0.0,0.3644325982979068,0.0,-0.13487887279342062,0.0,0.14351973089531073,0.0,0.17750929873333834,0.0,0.34466532806179395,0.0,0.19790162235753714,0.0,0.36016078500253884,0.0,0.33746633323057557,0.0,0.30367803042311015,0.0
62,bert-base-japanese,9,0.06248180446191817,0.0,,,0.4201791274072906,0.0,0.377233896597381,0.0,-0.1293820961891761,0.0,0.16538907978412762,0.0,0.19367255802295014,0.0,0.36847260437006263,0.0,0.21547628090355928,0.0,0.38572256071348543,0.0,0.34828674904571866,0.0,0.3217448912544244,0.0
63,bert-base-japanese,10,0.0623293515667656,0.0,,,0.3965033592597131,0.0,0.3641567283572556,0.0,-0.1304477542646506,0.0,0.1667421331464163,0.0,0.18526211531121448,0.0,0.3597551198893163,0.0,0.20565199809999732,0.0,0.37911390528005,0.0,0.3620430997270568,0.0,0.32690130702331144,0.0
64,bert-base-japanese,11,0.06266514116413621,0.0,,,0.374618741555994,0.0,0.35677393444390826,0.0,-0.12605288893447433,0.0,0.17036848578128627,0.0,0.18422038068776198,0.0,0.3598731270249411,0.0,0.20329904345549388,0.0,0.37931514796687005,0.0,0.36484216644439843,0.0,0.32299645512138164,0.0
65,bert-base-japanese,12,0.06333004135135853,0.0,,,0.3386896079681445,0.0,0.2895888735824817,0.0,-0.1303045588933757,0.0,0.1584573038831556,0.0,0.1417064095141522,0.0,0.28571305509470185,0.0,0.15806226989359978,0.0,0.30468002428471314,0.0,0.3357056092399305,0.0,0.25191830301634655,0.0
