,model,Word representations processed . . .,layer,relation_vector_corr,num_top_relations_considered
0,bert-base-uncased,As a compound,1,0.12052703743266369,1
1,bert-base-uncased,In separate sentences,1,0.11941066909189735,1
2,bert-base-uncased,As a compound,1,0.05634962457643087,18
3,bert-base-uncased,In separate sentences,1,0.0481749400376222,18
4,bert-base-uncased,As a compound,2,0.12359093886425597,1
5,bert-base-uncased,In separate sentences,2,0.1106182498241099,1
6,bert-base-uncased,As a compound,2,0.05182218560072562,18
7,bert-base-uncased,In separate sentences,2,0.027829569516436562,18
8,bert-base-uncased,As a compound,3,0.14138492669968247,1
9,bert-base-uncased,In separate sentences,3,0.11955462899958741,1
10,bert-base-uncased,As a compound,3,0.07152369911182226,18
11,bert-base-uncased,In separate sentences,3,0.04310456608317125,18
12,bert-base-uncased,As a compound,4,0.15278492165393143,1
13,bert-base-uncased,In separate sentences,4,0.12951230865226235,1
14,bert-base-uncased,As a compound,4,0.08385534934672147,18
15,bert-base-uncased,In separate sentences,4,0.05940794537435367,18
16,bert-base-uncased,As a compound,5,0.14982966920927504,1
17,bert-base-uncased,In separate sentences,5,0.11543139994537013,1
18,bert-base-uncased,As a compound,5,0.05109656897030784,18
19,bert-base-uncased,In separate sentences,5,0.03221137416843121,18
20,bert-base-uncased,As a compound,6,0.1409394658532453,1
21,bert-base-uncased,In separate sentences,6,0.12373218254727264,1
22,bert-base-uncased,As a compound,6,0.05674692523146596,18
23,bert-base-uncased,In separate sentences,6,0.051680383759217914,18
24,bert-base-uncased,As a compound,7,0.14955533051726191,1
25,bert-base-uncased,In separate sentences,7,0.13353232116889052,1
26,bert-base-uncased,As a compound,7,0.08761884686997984,18
27,bert-base-uncased,In separate sentences,7,0.07356385713783842,18
28,bert-base-uncased,As a compound,8,0.14644525326622188,1
29,bert-base-uncased,In separate sentences,8,0.12792331721832484,1
30,bert-base-uncased,As a compound,8,0.08670799359975473,18
31,bert-base-uncased,In separate sentences,8,0.08282952161040902,18
32,bert-base-uncased,As a compound,9,0.14557877759540808,1
33,bert-base-uncased,In separate sentences,9,0.11592032038658165,1
34,bert-base-uncased,As a compound,9,0.10372165959254326,18
35,bert-base-uncased,In separate sentences,9,0.08577925541258268,18
36,bert-base-uncased,As a compound,10,0.13878549968724113,1
37,bert-base-uncased,In separate sentences,10,0.10647872342185223,1
38,bert-base-uncased,As a compound,10,0.10015872863790388,18
39,bert-base-uncased,In separate sentences,10,0.06585162545151431,18
40,bert-base-uncased,As a compound,11,0.13330144207165173,1
41,bert-base-uncased,In separate sentences,11,0.11205241645166375,1
42,bert-base-uncased,As a compound,11,0.10323110187057068,18
43,bert-base-uncased,In separate sentences,11,0.045708098993015304,18
44,bert-base-uncased,As a compound,12,0.08245914863499884,1
45,bert-base-uncased,In separate sentences,12,0.08690832465002382,1
46,bert-base-uncased,As a compound,12,0.07197465451769808,18
47,bert-base-uncased,In separate sentences,12,0.038614174435427466,18
48,roberta-base,As a compound,1,0.11736263568815569,1
49,roberta-base,In separate sentences,1,0.02782500555428316,1
50,roberta-base,As a compound,1,0.06501997681348268,18
51,roberta-base,In separate sentences,1,-0.010354728165231083,18
52,roberta-base,As a compound,2,0.1393287446219206,1
53,roberta-base,In separate sentences,2,0.03886645885164367,1
54,roberta-base,As a compound,2,0.10098398980559734,18
55,roberta-base,In separate sentences,2,-0.004581732473579825,18
56,roberta-base,As a compound,3,0.15902408972872528,1
57,roberta-base,In separate sentences,3,0.07355264793092872,1
58,roberta-base,As a compound,3,0.10748260212766637,18
59,roberta-base,In separate sentences,3,0.011370335949002436,18
60,roberta-base,As a compound,4,0.15747040921554198,1
61,roberta-base,In separate sentences,4,0.10069044864284234,1
62,roberta-base,As a compound,4,0.0984290016703235,18
63,roberta-base,In separate sentences,4,0.01807590231002865,18
64,roberta-base,As a compound,5,0.16730585875791404,1
65,roberta-base,In separate sentences,5,0.09897922709860195,1
66,roberta-base,As a compound,5,0.1057362677372067,18
67,roberta-base,In separate sentences,5,0.025845621229396414,18
68,roberta-base,As a compound,6,0.18159591676465786,1
69,roberta-base,In separate sentences,6,0.10224141293135225,1
70,roberta-base,As a compound,6,0.1365251522613242,18
71,roberta-base,In separate sentences,6,0.01092449051939715,18
72,roberta-base,As a compound,7,0.1790019222015633,1
73,roberta-base,In separate sentences,7,0.12287928799982585,1
74,roberta-base,As a compound,7,0.09458374452673636,18
75,roberta-base,In separate sentences,7,-0.0005397412435766001,18
76,roberta-base,As a compound,8,0.1823809056952697,1
77,roberta-base,In separate sentences,8,0.10845885120875895,1
78,roberta-base,As a compound,8,0.08912756736385906,18
79,roberta-base,In separate sentences,8,0.000409436848677634,18
80,roberta-base,As a compound,9,0.16517905483864384,1
81,roberta-base,In separate sentences,9,0.1016682895252654,1
82,roberta-base,As a compound,9,0.0889040059020226,18
83,roberta-base,In separate sentences,9,0.006858226902108823,18
84,roberta-base,As a compound,10,0.17388998736622938,1
85,roberta-base,In separate sentences,10,0.09534491848559622,1
86,roberta-base,As a compound,10,0.12167556121911259,18
87,roberta-base,In separate sentences,10,-0.003414102895759678,18
88,roberta-base,As a compound,11,0.17551972217026782,1
89,roberta-base,In separate sentences,11,0.09484784937036449,1
90,roberta-base,As a compound,11,0.13398421656079434,18
91,roberta-base,In separate sentences,11,0.0036236119228521334,18
92,roberta-base,As a compound,12,0.1491669103889661,1
93,roberta-base,In separate sentences,12,0.0849390617618107,1
94,roberta-base,As a compound,12,0.08566683593463063,18
95,roberta-base,In separate sentences,12,-0.012309294088715577,18
96,bert-base-japanese,As a compound,1,0.04395938011426383,1
97,bert-base-japanese,In separate sentences,1,0.043997407259691396,1
98,bert-base-japanese,As a compound,1,0.03163139186172404,18
99,bert-base-japanese,In separate sentences,1,0.02851430633668995,18
100,bert-base-japanese,As a compound,2,0.03827975432218983,1
101,bert-base-japanese,In separate sentences,2,0.0379918345068097,1
102,bert-base-japanese,As a compound,2,0.04356829642972346,18
103,bert-base-japanese,In separate sentences,2,0.045777083672667696,18
104,bert-base-japanese,As a compound,3,0.040775964797042055,1
105,bert-base-japanese,In separate sentences,3,0.04510562692643754,1
106,bert-base-japanese,As a compound,3,0.04805868807746724,18
107,bert-base-japanese,In separate sentences,3,0.0446631088456883,18
108,bert-base-japanese,As a compound,4,0.034789405616874144,1
109,bert-base-japanese,In separate sentences,4,0.04173750833142474,1
110,bert-base-japanese,As a compound,4,0.047101845020807186,18
111,bert-base-japanese,In separate sentences,4,0.03928485882093685,18
112,bert-base-japanese,As a compound,5,0.028376399162982836,1
113,bert-base-japanese,In separate sentences,5,0.0340994845498312,1
114,bert-base-japanese,As a compound,5,0.04811106533424035,18
115,bert-base-japanese,In separate sentences,5,0.02913261346542622,18
116,bert-base-japanese,As a compound,6,0.026388122702055927,1
117,bert-base-japanese,In separate sentences,6,0.0325186417899139,1
118,bert-base-japanese,As a compound,6,0.026149664817494006,18
119,bert-base-japanese,In separate sentences,6,0.02324975328395819,18
120,bert-base-japanese,As a compound,7,0.026996557028896948,1
121,bert-base-japanese,In separate sentences,7,0.027667464523226114,1
122,bert-base-japanese,As a compound,7,0.0335501879513147,18
123,bert-base-japanese,In separate sentences,7,0.033032802853921746,18
124,bert-base-japanese,As a compound,8,0.02058626679967904,1
125,bert-base-japanese,In separate sentences,8,0.03268161527031775,1
126,bert-base-japanese,As a compound,8,0.04041033109452498,18
127,bert-base-japanese,In separate sentences,8,0.03864355679898312,18
128,bert-base-japanese,As a compound,9,0.02916138809359469,1
129,bert-base-japanese,In separate sentences,9,0.017473473323965597,1
130,bert-base-japanese,As a compound,9,0.03156112968800401,18
131,bert-base-japanese,In separate sentences,9,0.030917272677915,18
132,bert-base-japanese,As a compound,10,0.01973337225223225,1
133,bert-base-japanese,In separate sentences,10,0.010775263279367562,1
134,bert-base-japanese,As a compound,10,0.031249421135500603,18
135,bert-base-japanese,In separate sentences,10,0.015485144340860969,18
136,bert-base-japanese,As a compound,11,0.02326989677699569,1
137,bert-base-japanese,In separate sentences,11,0.007412577133701557,1
138,bert-base-japanese,As a compound,11,0.03055190937457084,18
139,bert-base-japanese,In separate sentences,11,0.02111506069693689,18
140,bert-base-japanese,As a compound,12,0.02682271864979951,1
141,bert-base-japanese,In separate sentences,12,0.006154965109918552,1
142,bert-base-japanese,As a compound,12,0.01633851037804243,18
143,bert-base-japanese,In separate sentences,12,0.002364002772162127,18
144,openai-community/gpt2,As a compound,1,0.0628398578190493,1
145,openai-community/gpt2,In separate sentences,1,0.013445312133317225,1
146,openai-community/gpt2,As a compound,1,0.0602255415776413,18
147,openai-community/gpt2,In separate sentences,1,-0.02087361431815351,18
148,openai-community/gpt2,As a compound,2,0.07164314198553033,1
149,openai-community/gpt2,In separate sentences,2,0.01254352554174928,1
150,openai-community/gpt2,As a compound,2,0.07261084656338126,18
151,openai-community/gpt2,In separate sentences,2,-0.024151664095709856,18
152,openai-community/gpt2,As a compound,3,0.09181111018550617,1
153,openai-community/gpt2,In separate sentences,3,0.013225297934772035,1
154,openai-community/gpt2,As a compound,3,0.09218333317364658,18
155,openai-community/gpt2,In separate sentences,3,-0.009888442830543605,18
156,openai-community/gpt2,As a compound,4,0.11354362379735891,1
157,openai-community/gpt2,In separate sentences,4,0.02023859004148417,1
158,openai-community/gpt2,As a compound,4,0.1064695493320303,18
159,openai-community/gpt2,In separate sentences,4,-0.002809848201767413,18
160,openai-community/gpt2,As a compound,5,0.09733591117119651,1
161,openai-community/gpt2,In separate sentences,5,0.030739514628838595,1
162,openai-community/gpt2,As a compound,5,0.07734012960177317,18
163,openai-community/gpt2,In separate sentences,5,0.01946964833782053,18
164,openai-community/gpt2,As a compound,6,0.09024928099830265,1
165,openai-community/gpt2,In separate sentences,6,0.04140341269659686,1
166,openai-community/gpt2,As a compound,6,0.054949491078300806,18
167,openai-community/gpt2,In separate sentences,6,0.030500809611865364,18
168,openai-community/gpt2,As a compound,7,0.09170517742324368,1
169,openai-community/gpt2,In separate sentences,7,0.04243557807248788,1
170,openai-community/gpt2,As a compound,7,0.059747758796345085,18
171,openai-community/gpt2,In separate sentences,7,0.030779303318610216,18
172,openai-community/gpt2,As a compound,8,0.09803941336160645,1
173,openai-community/gpt2,In separate sentences,8,0.045385398067797476,1
174,openai-community/gpt2,As a compound,8,0.05248392752776154,18
175,openai-community/gpt2,In separate sentences,8,0.03004474422971898,18
176,openai-community/gpt2,As a compound,9,0.11736535191282908,1
177,openai-community/gpt2,In separate sentences,9,0.043513919267826655,1
178,openai-community/gpt2,As a compound,9,0.06516433364312564,18
179,openai-community/gpt2,In separate sentences,9,0.033764806954677706,18
180,openai-community/gpt2,As a compound,10,0.11647171399528133,1
181,openai-community/gpt2,In separate sentences,10,0.045844440037601644,1
182,openai-community/gpt2,As a compound,10,0.0755043706265789,18
183,openai-community/gpt2,In separate sentences,10,0.023561461836461597,18
184,openai-community/gpt2,As a compound,11,0.10315949687096058,1
185,openai-community/gpt2,In separate sentences,11,0.05055437362127277,1
186,openai-community/gpt2,As a compound,11,0.07500742543426814,18
187,openai-community/gpt2,In separate sentences,11,-0.004483365430371783,18
188,openai-community/gpt2,As a compound,12,0.06510790542133614,1
189,openai-community/gpt2,In separate sentences,12,0.03226331667061454,1
190,openai-community/gpt2,As a compound,12,0.05712634096955412,18
191,openai-community/gpt2,In separate sentences,12,-0.025407440764196952,18
192,microsoft/phi-1,As a compound,1,0.031114353633767435,1
193,microsoft/phi-1,In separate sentences,1,0.006279911444894833,1
194,microsoft/phi-1,As a compound,1,0.05639433686879816,18
195,microsoft/phi-1,In separate sentences,1,-0.03183962339474886,18
196,microsoft/phi-1,As a compound,2,0.04001270566381738,1
197,microsoft/phi-1,In separate sentences,2,0.010606857349616921,1
198,microsoft/phi-1,As a compound,2,0.06768738442670857,18
199,microsoft/phi-1,In separate sentences,2,-0.03686656255090016,18
200,microsoft/phi-1,As a compound,3,0.04416581318944204,1
201,microsoft/phi-1,In separate sentences,3,0.009175406946736481,1
202,microsoft/phi-1,As a compound,3,0.06946182368665625,18
203,microsoft/phi-1,In separate sentences,3,-0.0194581508912118,18
204,microsoft/phi-1,As a compound,4,0.0519966889228468,1
205,microsoft/phi-1,In separate sentences,4,0.010139666705792565,1
206,microsoft/phi-1,As a compound,4,0.06781130135126935,18
207,microsoft/phi-1,In separate sentences,4,-0.013793742195309683,18
208,microsoft/phi-1,As a compound,5,0.052893043065067945,1
209,microsoft/phi-1,In separate sentences,5,0.008982554994925266,1
210,microsoft/phi-1,As a compound,5,0.06798887302667088,18
211,microsoft/phi-1,In separate sentences,5,-0.02057084822412356,18
212,microsoft/phi-1,As a compound,6,0.05436795306272275,1
213,microsoft/phi-1,In separate sentences,6,0.009460610537443211,1
214,microsoft/phi-1,As a compound,6,0.07240900250069464,18
215,microsoft/phi-1,In separate sentences,6,-0.02584051125312587,18
216,microsoft/phi-1,As a compound,7,0.051725066455507056,1
217,microsoft/phi-1,In separate sentences,7,0.010180410075893528,1
218,microsoft/phi-1,As a compound,7,0.0680795751054731,18
219,microsoft/phi-1,In separate sentences,7,-0.027658385311373213,18
220,microsoft/phi-1,As a compound,8,0.05496552249087017,1
221,microsoft/phi-1,In separate sentences,8,0.004316081006028499,1
222,microsoft/phi-1,As a compound,8,0.07054513865601236,18
223,microsoft/phi-1,In separate sentences,8,-0.02908662367899129,18
224,microsoft/phi-1,As a compound,9,0.0540936143707096,1
225,microsoft/phi-1,In separate sentences,9,0.006244600524140667,1
226,microsoft/phi-1,As a compound,9,0.07063711822888223,18
227,microsoft/phi-1,In separate sentences,9,-0.024928380488833106,18
228,microsoft/phi-1,As a compound,10,0.05329504431673076,1
229,microsoft/phi-1,In separate sentences,10,0.008029160134562771,1
230,microsoft/phi-1,As a compound,10,0.060008367586143016,18
231,microsoft/phi-1,In separate sentences,10,-0.020850619424936045,18
232,microsoft/phi-1,As a compound,11,0.05374050516316794,1
233,microsoft/phi-1,In separate sentences,11,0.00880871661582783,1
234,microsoft/phi-1,As a compound,11,0.05715700082717741,18
235,microsoft/phi-1,In separate sentences,11,-0.01931251656750119,18
236,microsoft/phi-1,As a compound,12,0.05707059661275318,1
237,microsoft/phi-1,In separate sentences,12,0.01343987968397043,1
238,microsoft/phi-1,As a compound,12,0.06007096479545723,18
239,microsoft/phi-1,In separate sentences,12,-0.014231922660509147,18
240,microsoft/phi-1,As a compound,13,0.05750519256049676,1
241,microsoft/phi-1,In separate sentences,13,0.015843738519927146,1
242,microsoft/phi-1,As a compound,13,0.05847920718718163,18
243,microsoft/phi-1,In separate sentences,13,-0.014371169513881569,18
244,microsoft/phi-1,As a compound,14,0.06313321008377622,1
245,microsoft/phi-1,In separate sentences,14,0.020284765860931926,1
246,microsoft/phi-1,As a compound,14,0.06034179353779626,18
247,microsoft/phi-1,In separate sentences,14,-0.010137554173732806,18
248,microsoft/phi-1,As a compound,15,0.06776980560126561,1
249,microsoft/phi-1,In separate sentences,15,0.02384845263242934,1
250,microsoft/phi-1,As a compound,15,0.06305519093745708,18
251,microsoft/phi-1,In separate sentences,15,-0.009627834040745674,18
252,microsoft/phi-1,As a compound,16,0.07348474231409378,1
253,microsoft/phi-1,In separate sentences,16,0.02940313208952706,1
254,microsoft/phi-1,As a compound,16,0.05836551021516194,18
255,microsoft/phi-1,In separate sentences,16,-0.004296851296496792,18
256,microsoft/phi-1,As a compound,17,0.08164971368232643,1
257,microsoft/phi-1,In separate sentences,17,0.03414022791993216,1
258,microsoft/phi-1,As a compound,17,0.05771398824066711,18
259,microsoft/phi-1,In separate sentences,17,0.002413825040799967,18
260,microsoft/phi-1,As a compound,18,0.08888573621225715,1
261,microsoft/phi-1,In separate sentences,18,0.03796467226007573,1
262,microsoft/phi-1,As a compound,18,0.05554735830195489,18
263,microsoft/phi-1,In separate sentences,18,0.004149939478718546,18
264,microsoft/phi-1,As a compound,19,0.09133033841831482,1
265,microsoft/phi-1,In separate sentences,19,0.04282399820078371,1
266,microsoft/phi-1,As a compound,19,0.05094582467032669,18
267,microsoft/phi-1,In separate sentences,19,0.0072849099206995565,18
268,microsoft/phi-1,As a compound,20,0.09460067292508532,1
269,microsoft/phi-1,In separate sentences,20,0.04402728573109877,1
270,microsoft/phi-1,As a compound,20,0.05255802218368448,18
271,microsoft/phi-1,In separate sentences,20,0.010617891943164289,18
272,microsoft/phi-1,As a compound,21,0.09548344594393948,1
273,microsoft/phi-1,In separate sentences,21,0.043318351091342036,1
274,microsoft/phi-1,As a compound,21,0.057365232360202224,18
275,microsoft/phi-1,In separate sentences,21,0.01185067371843392,18
276,microsoft/phi-1,As a compound,22,0.09848759043271701,1
277,microsoft/phi-1,In separate sentences,22,0.0459938323946385,1
278,microsoft/phi-1,As a compound,22,0.05894932500407202,18
279,microsoft/phi-1,In separate sentences,22,0.01719059892115626,18
280,microsoft/phi-1,As a compound,23,0.07250418520699731,1
281,microsoft/phi-1,In separate sentences,23,0.04349762191978627,1
282,microsoft/phi-1,As a compound,23,0.04871404253416498,18
283,microsoft/phi-1,In separate sentences,23,0.016562071839878893,18
284,microsoft/phi-1,As a compound,24,0.024790982594098246,1
285,microsoft/phi-1,In separate sentences,24,0.0013879908081060812,1
286,microsoft/phi-1,As a compound,24,0.035732147818838565,18
287,microsoft/phi-1,In separate sentences,24,-0.0020407967730499852,18
288,meta-llama/Llama-3.2-1B,As a compound,1,0.09727072177903498,1
289,meta-llama/Llama-3.2-1B,In separate sentences,1,0.06426315954790954,1
290,meta-llama/Llama-3.2-1B,As a compound,1,0.14320516874099767,18
291,meta-llama/Llama-3.2-1B,In separate sentences,1,0.005813236754781821,18
292,meta-llama/Llama-3.2-1B,As a compound,2,0.09009173996724561,1
293,meta-llama/Llama-3.2-1B,In separate sentences,2,0.06272034393341981,1
294,meta-llama/Llama-3.2-1B,As a compound,2,0.1120432559491302,18
295,meta-llama/Llama-3.2-1B,In separate sentences,2,0.024895165643074545,18
296,meta-llama/Llama-3.2-1B,As a compound,3,0.11613490213578007,1
297,meta-llama/Llama-3.2-1B,In separate sentences,3,0.06919039110545246,1
298,meta-llama/Llama-3.2-1B,As a compound,3,0.12937629545882798,18
299,meta-llama/Llama-3.2-1B,In separate sentences,3,0.030595344172870496,18
300,meta-llama/Llama-3.2-1B,As a compound,4,0.12537549847467808,1
301,meta-llama/Llama-3.2-1B,In separate sentences,4,0.07496780098576877,1
302,meta-llama/Llama-3.2-1B,As a compound,4,0.0877900310750432,18
303,meta-llama/Llama-3.2-1B,In separate sentences,4,0.047302411589426184,18
304,meta-llama/Llama-3.2-1B,As a compound,5,0.15075046937355677,1
305,meta-llama/Llama-3.2-1B,In separate sentences,5,0.09622225905510357,1
306,meta-llama/Llama-3.2-1B,As a compound,5,0.08989406380444122,18
307,meta-llama/Llama-3.2-1B,In separate sentences,5,0.07575475946383574,18
308,meta-llama/Llama-3.2-1B,As a compound,6,0.12483496976467198,1
309,meta-llama/Llama-3.2-1B,In separate sentences,6,0.09803941336160645,1
310,meta-llama/Llama-3.2-1B,As a compound,6,0.06623487367180539,18
311,meta-llama/Llama-3.2-1B,In separate sentences,6,0.07373504134290176,18
312,meta-llama/Llama-3.2-1B,As a compound,7,0.10855391907232786,1
313,meta-llama/Llama-3.2-1B,In separate sentences,7,0.09002111812573727,1
314,meta-llama/Llama-3.2-1B,As a compound,7,0.04848153861385507,18
315,meta-llama/Llama-3.2-1B,In separate sentences,7,0.07768633049410277,18
316,meta-llama/Llama-3.2-1B,As a compound,8,0.1043030274584609,1
317,meta-llama/Llama-3.2-1B,In separate sentences,8,0.09223484123455616,1
318,meta-llama/Llama-3.2-1B,As a compound,8,0.026743699558945174,18
319,meta-llama/Llama-3.2-1B,In separate sentences,8,0.06613395164046207,18
320,meta-llama/Llama-3.2-1B,As a compound,9,0.07932190913722482,1
321,meta-llama/Llama-3.2-1B,In separate sentences,9,0.07079839611210373,1
322,meta-llama/Llama-3.2-1B,As a compound,9,0.05600214619003363,18
323,meta-llama/Llama-3.2-1B,In separate sentences,9,0.03555840862563995,18
324,meta-llama/Llama-3.2-1B,As a compound,10,0.08855164057742926,1
325,meta-llama/Llama-3.2-1B,In separate sentences,10,0.08583813212870525,1
326,meta-llama/Llama-3.2-1B,As a compound,10,0.050416942126325005,18
327,meta-llama/Llama-3.2-1B,In separate sentences,10,-0.010777578701618905,18
328,meta-llama/Llama-3.2-1B,As a compound,11,0.05169518798409968,1
329,meta-llama/Llama-3.2-1B,In separate sentences,11,0.08154106469539052,1
330,meta-llama/Llama-3.2-1B,As a compound,11,0.10808813431572627,18
331,meta-llama/Llama-3.2-1B,In separate sentences,11,0.039307853714154316,18
332,meta-llama/Llama-3.2-1B,As a compound,12,0.0624134105453259,1
333,meta-llama/Llama-3.2-1B,In separate sentences,12,0.08776936787149081,1
334,meta-llama/Llama-3.2-1B,As a compound,12,0.09955447394391162,18
335,meta-llama/Llama-3.2-1B,In separate sentences,12,0.025933768320063368,18
336,meta-llama/Llama-3.2-1B,As a compound,13,0.05565815978258652,1
337,meta-llama/Llama-3.2-1B,In separate sentences,13,0.07055393589149797,1
338,meta-llama/Llama-3.2-1B,As a compound,13,0.10285296362655016,18
339,meta-llama/Llama-3.2-1B,In separate sentences,13,0.05248137253962627,18
340,meta-llama/Llama-3.2-1B,As a compound,14,0.05677452812335286,1
341,meta-llama/Llama-3.2-1B,In separate sentences,14,0.06792191418297587,1
342,meta-llama/Llama-3.2-1B,As a compound,14,0.09661240510614379,18
343,meta-llama/Llama-3.2-1B,In separate sentences,14,0.06307179836033637,18
344,meta-llama/Llama-3.2-1B,As a compound,15,0.062714911484073,1
345,meta-llama/Llama-3.2-1B,In separate sentences,15,0.062087463584518214,1
346,meta-llama/Llama-3.2-1B,As a compound,15,0.08611012637610065,18
347,meta-llama/Llama-3.2-1B,In separate sentences,15,0.04091366375717393,18
348,meta-llama/Llama-3.2-1B,As a compound,16,0.06770189998443067,1
349,meta-llama/Llama-3.2-1B,In separate sentences,16,0.024044020808913956,1
350,meta-llama/Llama-3.2-1B,As a compound,16,0.148115855936994,18
351,meta-llama/Llama-3.2-1B,In separate sentences,16,-0.0015502390510774065,18
